epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.7817,1.81452,2.86928,1.31526,0.01428,0.74222,0.34529,0.26678,1.49007,3.57931,1.11333,0.000462324,0.000462324,0.000462324
